1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 > 1 > 15 -20 > 25 > 0 0 2 > 0 1 8 > 0 1 16
1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 1 0 1 > 1 > 11 -16 > 19 > 0 0 3 > 0 1 9 > 0 2 18
1 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 > 1 > 0 -4 > 4 > 0 0 1 > 0 0 2 > 0 0 5
1 1 1 0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0 0 0 0 0 > 1 > -3 -5 > 5 > 0 0 1 > 0 0 3 > 0 0 6
1 1 1 1 0 0 0 1 0 0 1 1 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 0 0 0 1 1 1 1 0 0 > 1 > -3 -4 > 5 > 1 0 1 > 1 0 3 > 2 0 6
1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 1 1 1 1 0 0 1 0 0 1 0 0 > 1 > -3 -2 > 3 > 0 0 1 > 1 1 3 > 2 1 6
1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 > 1 > -2 -2 > 2 > 1 1 2 > 1 1 5 > 2 1 10
1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 1 1 0 0 1 1 0 0 1 1 1 > 1 > -2 -4 > 4 > 1 0 2 > 4 0 8 > 5 3 15
1 1 1 1 0 0 0 0 1 0 1 1 1 1 1 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 > 1 > -4 -3 > 5 > 0 0 2 > 2 0 4 > 5 0 8
1 1 0 0 0 0 1 0 1 0 1 1 1 1 0 1 0 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0 0 > 1 > -4 -2 > 4 > 2 0 2 > 3 0 5 > 4 2 8
1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1 0 1 0 0 1 1 0 > 1 > -3 -1 > 3 > 1 1 2 > 3 1 7 > 5 2 13
0 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 > 1 > 0 -2 > 2 > 0 1 2 > 2 1 8 > 3 3 15
0 1 1 0 0 1 0 1 1 0 0 0 1 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0 1 0 > 1 > -4 -1 > 4 > 2 0 2 > 4 1 5 > 5 1 10
0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 0 0 0 1 0 1 1 1 1 0 0 0 0 1 0 0 > 1 > -12 -6 > 13 > 0 0 1 > 0 0 2 > 0 0 4
1 1 1 0 0 0 0 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 0 0 0 > 1 > -11 -8 > 13 > 0 0 3 > 0 0 8 > 1 0 12
1 0 1 1 0 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 1 0 1 0 1 1 0 0 1 1 1 0 1 0 0 > 1 > -7 0 > 7 > 0 0 1 > 0 0 2 > 0 0 4
1 0 1 0 1 0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 > 1 > -8 1 > 8 > 0 0 2 > 1 0 6 > 1 1 10
1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0 0 0 0 1 0 0 > 1 > -7 4 > 8 > 0 0 1 > 0 0 3 > 0 0 7
1 1 1 0 0 0 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 0 0 1 0 0 > 1 > -6 5 > 7 > 0 0 2 > 1 0 6 > 1 0 11
1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 1 1 1 1 1 0 0 0 0 1 0 0 > 1 > -7 7 > 9 > 0 1 3 > 0 1 7 > 2 3 12
1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 0 1 0 0 > 1 > -9 6 > 10 > 0 0 2 > 0 0 6 > 1 0 11
1 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 1 0 1 0 0 > 1 > -10 5 > 11 > 0 0 2 > 1 0 6 > 1 0 10
1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 > 1 > -15 3 > 15 > 0 1 1 > 0 1 2 > 0 1 3
1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 0 > 1 > -14 4 > 14 > 0 0 1 > 1 0 2 > 1 1 3
1 1 1 1 0 0 1 1 1 1 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 1 1 > 1 > -13 3 > 13 > 0 0 1 > 2 0 4 > 2 1 8
1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0 0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 0 0 0 0 > 1 > -12 6 > 13 > 0 0 1 > 0 0 3 > 2 0 8
1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0 0 1 0 1 1 0 0 0 1 1 1 0 1 0 1 0 > 1 > -12 3 > 12 > 1 0 2 > 1 0 7 > 4 0 16
1 1 1 1 0 0 0 0 1 1 1 0 1 0 1 1 1 0 1 0 0 1 1 0 1 1 1 1 0 1 1 1 0 0 1 0 > 1 > -15 -2 > 15 > 0 0 2 > 0 0 7 > 0 0 12
1 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 > 1 > -10 -4 > 10 > 0 0 3 > 0 0 8 > 0 1 14
1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 > 1 > -13 -3 > 13 > 0 0 2 > 0 0 8 > 1 0 19
1 1 1 1 0 0 1 1 1 1 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 > 1 > -4 4 > 5 > 0 0 2 > 0 1 7 > 3 3 17
1 1 0 0 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 > 1 > -5 3 > 5 > 0 0 2 > 1 1 7 > 3 2 16
1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0 1 0 0 1 1 0 1 0 0 1 1 0 > 1 > -3 3 > 4 > 0 0 2 > 2 1 8 > 3 4 18
1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1 0 1 1 0 0 1 0 0 > 1 > -6 -5 > 7 > 0 0 1 > 0 0 3 > 1 0 8
0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0 1 1 0 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 > 1 > -5 -1 > 5 > 1 0 2 > 3 1 7 > 6 3 15
1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 > 1 > -5 -2 > 5 > 2 0 2 > 5 0 6 > 7 1 15
1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 1 1 1 1 0 1 0 0 1 0 0 > 1 > -5 -3 > 5 > 2 0 2 > 4 0 7 > 8 0 15
1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 > 1 > -6 -3 > 6 > 1 0 1 > 4 0 6 > 6 1 17
1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 0 0 > 1 > -4 -15 > 15 > 0 1 1 > 0 1 2 > 0 1 3
1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 1 1 > 1 > -13 -26 > 29 > 0 0 1 > 0 0 2 > 0 0 3
1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0 > 1 > -9 -26 > 27 > 0 1 2 > 0 1 5 > 0 1 9
1 1 1 1 0 0 0 0 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 1 0 0 0 > 1 > -10 -31 > 32 > 0 0 1 > 0 1 3 > 0 1 6
1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 > 1 > -13 -18 > 22 > 0 0 1 > 0 0 2 > 0 0 3
0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 0 1 1 0 > 1 > -13 -23 > 26 > 0 0 2 > 0 0 6 > 1 1 12
1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 > 1 > -14 -22 > 26 > 0 1 1 > 1 1 4 > 1 2 8
1 1 1 1 0 0 1 0 1 0 0 0 1 1 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 0 0 > 1 > -16 -20 > 25 > 0 1 4 > 0 1 10 > 0 1 16
1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0 0 0 0 > 1 > -4 -7 > 8 > 0 1 3 > 0 1 10 > 1 1 20
1 1 0 1 0 0 0 0 1 1 1 1 1 1 1 0 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 0 0 0 0 0 > 1 > -6 -4 > 7 > 2 0 4 > 3 1 11 > 6 2 23
1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 1 1 0 1 > 1 > 1 -6 > 6 > 0 0 4 > 0 1 11 > 1 2 23
1 1 1 1 0 0 1 0 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 1 1 1 1 1 0 0 1 1 0 > 1 > 4 -10 > 10 > 0 0 3 > 0 2 10 > 0 2 20
1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 1 1 0 1 0 0 0 0 0 0 1 > 1 > 13 2 > 13 > 0 0 3 > 0 1 8 > 0 2 14
1 0 1 0 0 0 1 0 1 0 1 1 1 1 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1 0 1 0 0 1 1 0 > 1 > 17 2 > 17 > 0 1 2 > 0 3 6 > 0 3 14
1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 0 0 > 1 > 23 5 > 23 > 0 0 2 > 0 0 6 > 0 0 11
1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 1 0 0 1 0 1 > 1 > 33 3 > 33 > 0 2 4 > 0 3 9 > 0 5 18
1 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 0 0 1 0 0 1 0 0 0 1 0 1 1 1 1 0 0 1 1 0 > 1 > 35 4 > 35 > 0 0 1 > 0 1 6 > 1 2 13
0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 0 > 1 > 35 8 > 35 > 0 0 2 > 0 0 7 > 0 0 14
0 1 1 1 0 0 0 1 1 1 1 1 1 0 1 0 0 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 0 0 1 0 > 1 > 29 6 > 29 > 0 0 1 > 0 0 4 > 0 1 13
0 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0 0 0 0 > 1 > 38 18 > 42 > 0 0 1 > 0 0 3 > 0 0 6
1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 > 1 > 45 21 > 49 > 0 0 1 > 0 1 3 > 0 2 5
1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 0 > 1 > 51 26 > 57 > 0 0 1 > 0 0 2 > 0 1 3
1 1 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0 0 1 0 0 > 1 > 40 47 > 61 > 0 0 1 > 0 0 2 > 0 1 3
1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 1 0 0 0 0 > 1 > 48 64 > 80 > 0 0 1 > 0 1 2 > 0 1 4
1 0 1 1 0 0 1 0 1 0 0 1 1 1 1 0 0 0 1 0 1 1 0 0 1 1 1 1 1 1 0 0 0 0 0 1 > 1 > 34 73 > 80 > 0 0 1 > 0 0 2 > 0 0 3
0 1 1 1 0 0 1 0 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 1 0 1 0 0 1 1 0 > 1 > 35 86 > 92 > 0 0 1 > 0 0 3 > 0 1 8
1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 0 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0 > 1 > 69 54 > 87 > 0 0 1 > 0 0 2 > 0 0 3
1 0 0 1 0 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 0 > 1 > 75 57 > 94 > 0 0 1 > 0 0 2 > 0 0 3
1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 > 1 > 74 41 > 84 > 0 0 1 > 0 1 2 > 0 1 3
1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 > 1 > 68 36 > 76 > 0 0 1 > 0 0 3 > 0 0 9
1 0 1 1 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 0 0 > 1 > 50 31 > 58 > 0 1 3 > 0 2 9 > 0 4 17
0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 0 1 > 1 > 43 38 > 57 > 0 0 2 > 0 0 6 > 0 0 14
1 0 1 0 0 0 1 1 1 1 1 0 0 1 1 1 0 0 0 1 0 1 0 0 1 1 1 1 0 1 1 0 0 1 0 0 > 1 > 42 38 > 56 > 1 0 2 > 1 0 8 > 1 2 17
1 1 1 1 1 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 0 1 1 1 1 0 0 > 1 > 31 57 > 64 > 0 0 3 > 0 1 8 > 0 1 11
1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 1 1 1 1 1 0 1 0 0 1 0 0 > 1 > 40 72 > 82 > 0 0 2 > 0 2 6 > 0 3 13
1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 0 0 1 0 0 1 0 0 1 1 1 1 0 0 1 0 0 1 0 0 > 1 > 2 71 > 71 > 0 0 2 > 0 0 4 > 0 0 5
1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 > 1 > 4 70 > 70 > 0 0 1 > 0 0 3 > 1 0 8
1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 1 0 0 1 0 1 > 1 > -19 75 > 77 > 0 0 1 > 0 0 2 > 0 1 3
0 1 0 1 0 0 1 1 1 0 0 1 1 1 1 0 0 1 0 0 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0 > 1 > -22 74 > 77 > 0 0 1 > 0 1 3 > 0 1 5
1 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 1 0 0 0 1 0 1 1 0 0 1 0 > 1 > -15 71 > 72 > 0 0 3 > 0 2 8 > 0 4 13
1 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 1 0 0 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 > 1 > -36 76 > 84 > 0 0 1 > 0 0 2 > 0 1 4
1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 > 1 > -55 69 > 88 > 0 0 1 > 0 1 2 > 0 1 3
1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 0 1 0 1 0 0 > 1 > -54 48 > 72 > 0 1 1 > 0 1 2 > 0 1 4
1 1 1 1 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 0 1 1 0 1 1 0 1 1 0 1 0 0 0 1 0 1 > 1 > -47 47 > 66 > 0 1 1 > 0 2 4 > 0 4 8
1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 1 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 > 1 > -30 27 > 40 > 0 0 2 > 0 0 3 > 0 0 5
0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 1 1 0 0 0 1 1 1 0 1 0 0 0 1 0 > 1 > -33 22 > 39 > 0 0 1 > 0 0 2 > 0 0 3
0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 > 1 > -31 24 > 39 > 0 0 1 > 0 0 3 > 0 0 9
1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 0 0 1 0 1 1 0 0 1 1 1 1 1 1 1 0 0 1 0 0 > 1 > -28 21 > 35 > 0 0 1 > 0 0 4 > 0 0 7
1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 > 1 > -28 30 > 41 > 0 1 3 > 0 4 9 > 0 6 17
1 1 0 1 0 0 1 0 1 0 1 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 1 0 0 > 1 > -27 25 > 36 > 0 1 3 > 0 1 10 > 0 3 19
0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1 0 0 0 0 0 > 1 > -27 24 > 36 > 1 0 4 > 1 1 12 > 1 2 23
1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 1 1 1 0 0 1 1 0 > 1 > -29 44 > 52 > 0 0 1 > 0 0 4 > 0 0 7
1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 0 0 1 1 1 1 1 0 0 0 1 0 0 > 1 > -39 22 > 44 > 0 0 1 > 0 0 4 > 0 1 8
0 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 > 1 > -42 20 > 46 > 0 1 3 > 0 2 9 > 0 3 19
0 1 1 1 0 0 1 1 0 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 1 0 0 1 0 1 0 0 1 1 0 > 1 > -28 18 > 33 > 0 1 2 > 0 2 9 > 1 5 18
1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 1 0 0 > 1 > -7 17 > 18 > 0 0 1 > 0 0 2 > 0 0 3
1 1 1 1 0 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 > 1 > -8 16 > 17 > 0 0 1 > 1 2 4 > 1 2 6
